p0,p1,p2a,p2b,w0_b,w1_b,w2a_b,w2b_b,w0_f,w1_f,w2a_f,w2b_f
0.677090,0.276060,0.033280,0.013570,0.214520,1.000000,0.214520,1.000000,0.214520,1.000000,1.000000,1.000000
0.658000,0.306870,0.023950,0.011170,0.214000,1.000000,0.214000,1.000000,0.214000,1.000000,1.000000,1.000000
0.660770,0.265210,0.052820,0.021200,0.205260,1.000000,0.205260,1.000000,0.205260,1.000000,1.000000,1.000000
0.674610,0.303970,0.014770,0.006650,0.216360,1.000000,0.216360,1.000000,0.216360,1.000000,1.000000,1.000000
0.637460,0.275300,0.060930,0.026310,0.193140,1.000000,0.193140,1.000000,0.193140,1.000000,1.000000,1.000000
0.674800,0.275110,0.035580,0.014510,0.208960,1.000000,0.208960,1.000000,0.208960,1.000000,1.000000,1.000000
0.709070,0.280810,0.007250,0.002870,0.222390,1.000000,0.222390,1.000000,0.222390,1.000000,1.000000,1.000000
0.682660,0.256180,0.044470,0.016690,0.207570,1.000000,0.207570,1.000000,0.207570,1.000000,1.000000,1.000000
0.714260,0.265910,0.014450,0.005380,0.225310,1.000000,0.225310,1.000000,0.225310,1.000000,1.000000,1.000000
0.662480,0.273270,0.045490,0.018760,0.208800,1.000000,0.208800,1.000000,0.208800,1.000000,1.000000,1.000000
0.643160,0.266190,0.064120,0.026540,0.196270,1.000000,0.196270,1.000000,0.196270,1.000000,1.000000,1.000000
0.654170,0.293050,0.036450,0.016330,0.209350,1.000000,0.209350,1.000000,0.209350,1.000000,1.000000,1.000000
0.650180,0.306570,0.029390,0.013860,0.202000,1.000000,0.202000,1.000000,0.202000,1.000000,1.000000,1.000000
0.680760,0.294280,0.017430,0.007540,0.217810,1.000000,0.217810,1.000000,0.217810,1.000000,1.000000,1.000000
0.672060,0.265520,0.044750,0.017680,0.199440,1.000000,0.199440,1.000000,0.199440,1.000000,1.000000,1.000000
0.646450,0.310000,0.029430,0.014120,0.194290,1.000000,0.194290,1.000000,0.194290,1.000000,1.000000,1.000000
0.650350,0.269560,0.056620,0.023470,0.192990,1.000000,0.192990,1.000000,0.192990,1.000000,1.000000,1.000000
0.672380,0.242130,0.062860,0.022640,0.222930,1.000000,0.222930,1.000000,0.222930,1.000000,1.000000,1.000000
0.674630,0.282980,0.029860,0.012530,0.216360,1.000000,0.216360,1.000000,0.216360,1.000000,1.000000,1.000000
0.703740,0.262400,0.024660,0.009200,0.223510,1.000000,0.223510,1.000000,0.223510,1.000000,1.000000,1.000000
0.671600,0.261500,0.048150,0.018750,0.210120,1.000000,0.210120,1.000000,0.210120,1.000000,1.000000,1.000000
0.654470,0.290330,0.038240,0.016960,0.201340,1.000000,0.201340,1.000000,0.201340,1.000000,1.000000,1.000000
0.670180,0.280870,0.034500,0.014460,0.206450,1.000000,0.206450,1.000000,0.206450,1.000000,1.000000,1.000000
0.672050,0.274270,0.038120,0.015560,0.214750,1.000000,0.214750,1.000000,0.214750,1.000000,1.000000,1.000000
0.693020,0.273300,0.024150,0.009530,0.207150,1.000000,0.207150,1.000000,0.207150,1.000000,1.000000,1.000000
0.658890,0.282730,0.040850,0.017530,0.199780,1.000000,0.199780,1.000000,0.199780,1.000000,1.000000,1.000000
0.674590,0.291030,0.024020,0.010360,0.211450,1.000000,0.211450,1.000000,0.211450,1.000000,1.000000,1.000000
