p0,p1,p2a,p2b,w0_b,w1_b,w2a_b,w2b_b,w0_f,w1_f,w2a_f,w2b_f
0.724460,0.275540,0.000000,0.000000,0.298170,1.000000,0.298170,1.000000,0.298170,1.000000,1.000000,1.000000
0.833620,0.166380,0.000000,0.000000,0.293390,1.000000,0.293390,1.000000,0.293390,1.000000,1.000000,1.000000
0.756590,0.240050,0.002550,0.000810,0.260320,1.000000,0.260320,1.000000,0.260320,1.000000,72.358500,72.358500
0.638830,0.155120,0.165790,0.040260,0.289980,1.000000,0.289980,1.000000,0.289980,1.000000,1.068810,1.068810
0.815030,0.146580,0.032540,0.005850,0.324480,1.000000,0.324480,1.000000,0.324480,1.000000,1.000000,1.000000
0.412080,0.082770,0.420660,0.084490,0.322940,1.000000,0.322940,1.000000,0.322940,1.000000,1.000000,1.000000
0.807860,0.133450,0.050360,0.008320,0.329870,1.000000,0.329870,1.000000,0.329870,1.000000,1.000000,1.000000
0.722310,0.107960,0.147660,0.022070,0.296350,1.000000,0.296350,1.000000,0.296350,1.000000,1.000000,1.000000
0.806890,0.193110,0.000000,0.000000,0.373690,1.000000,0.373690,1.000000,0.373690,1.000000,1.000000,1.000000
0.808690,0.143160,0.040910,0.007240,0.306930,1.000000,0.306930,1.000000,0.306930,1.000000,3.365810,3.365810
0.634200,0.174470,0.150060,0.041280,0.256040,1.000000,0.256040,1.000000,0.256040,1.000000,1.673540,1.673540
0.741600,0.200880,0.045260,0.012260,0.279140,1.000000,0.279140,1.000000,0.279140,1.000000,1.000000,1.000000
0.786210,0.213790,0.000000,0.000000,0.303290,1.000000,0.303290,1.000000,0.303290,1.000000,1.000000,1.000000
0.442190,0.085430,0.395890,0.076490,0.305180,1.000000,0.305180,1.000000,0.305180,1.000000,1.000000,1.000000
0.490430,0.114720,0.319990,0.074850,0.290250,1.000000,0.290250,1.000000,0.290250,1.000000,1.000000,1.000000
0.700340,0.254710,0.032960,0.011990,0.272300,1.000000,0.272300,1.000000,0.272300,1.000000,4.830180,4.830180
0.814710,0.183510,0.001450,0.000330,0.323830,1.000000,0.323830,1.000000,0.323830,1.000000,1.000000,1.000000
0.773560,0.226440,0.000000,0.000000,0.273480,1.000000,0.273480,1.000000,0.273480,1.000000,1.000000,1.000000
0.846720,0.130140,0.020060,0.003080,0.304280,1.000000,0.304280,1.000000,0.304280,1.000000,1.000000,1.000000
0.784010,0.215990,0.000000,0.000000,0.304530,1.000000,0.304530,1.000000,0.304530,1.000000,1.000000,1.000000
0.812630,0.164310,0.019190,0.003880,0.312080,1.000000,0.312080,1.000000,0.312080,1.000000,1.000000,1.000000
0.205160,0.103690,0.459110,0.232040,0.256430,1.000000,0.256430,1.000000,0.256430,1.000000,1.000000,1.000000
0.671170,0.184050,0.113620,0.031160,0.310300,1.000000,0.310300,1.000000,0.310300,1.000000,1.000000,1.000000
0.846830,0.153170,0.000000,0.000000,0.305520,1.000000,0.305520,1.000000,0.305520,1.000000,1.000000,1.000000
0.868210,0.131790,0.000000,0.000000,0.342810,1.000000,0.342810,1.000000,0.342810,1.000000,1.000000,1.000000
0.720430,0.159390,0.098410,0.021770,0.318240,1.000000,0.318240,1.000000,0.318240,1.000000,1.000000,1.000000
0.716850,0.110280,0.149830,0.023050,0.315620,1.000000,0.315620,1.000000,0.315620,1.000000,1.000000,1.000000
0.727920,0.179400,0.074360,0.018330,0.313210,1.000000,0.313210,1.000000,0.313210,1.000000,1.000000,1.000000
0.745730,0.142630,0.093710,0.017920,0.270530,1.000000,0.270530,1.000000,0.270530,1.000000,1.024650,1.024650
0.740380,0.121690,0.118460,0.019470,0.324650,1.000000,0.324650,1.000000,0.324650,1.000000,1.435310,1.435310
0.809810,0.158780,0.026260,0.005150,0.312760,1.000000,0.312760,1.000000,0.312760,1.000000,3.811770,3.811770
0.782810,0.192570,0.019760,0.004860,0.303970,1.000000,0.303970,1.000000,0.303970,1.000000,5.260950,5.260950
0.857680,0.142320,0.000000,0.000000,0.376160,1.000000,0.376160,1.000000,0.376160,1.000000,1.000000,1.000000
0.686100,0.171370,0.114050,0.028490,0.310730,1.000000,0.310730,1.000000,0.310730,1.000000,1.000000,1.000000
0.720250,0.200290,0.062180,0.017290,0.281030,1.000000,0.281030,1.000000,0.281030,1.000000,1.000000,1.000000
0.869240,0.129390,0.001190,0.000180,0.340780,1.000000,0.340780,1.000000,0.340780,1.000000,13.343680,13.343680
0.462680,0.096970,0.364050,0.076300,0.299800,1.000000,0.299800,1.000000,0.299800,1.000000,1.000000,1.000000
0.699120,0.190620,0.086640,0.023620,0.323820,1.000000,0.323820,1.000000,0.323820,1.000000,1.000000,1.000000
0.684170,0.129300,0.156880,0.029650,0.336340,1.000000,0.336340,1.000000,0.336340,1.000000,1.246620,1.246620
0.311530,0.076800,0.490690,0.120970,0.261350,1.000000,0.261350,1.000000,0.261350,1.000000,1.000000,1.000000
0.826870,0.113180,0.052730,0.007220,0.317450,1.000000,0.317450,1.000000,0.317450,1.000000,4.928780,4.928780
0.801190,0.129650,0.059530,0.009630,0.326720,1.000000,0.326720,1.000000,0.326720,1.000000,1.000000,1.000000
0.482580,0.070660,0.389690,0.057060,0.337430,1.000000,0.337430,1.000000,0.337430,1.000000,1.000000,1.000000
0.708090,0.208400,0.064520,0.018990,0.291390,1.000000,0.291390,1.000000,0.291390,1.000000,1.676170,1.676170
0.811940,0.129330,0.050660,0.008070,0.277930,1.000000,0.277930,1.000000,0.277930,1.000000,2.947640,2.947640
