null1,null2,bsA
-80423.779765,-80423.715119,-80423.670642
-79916.888375,-79916.888375,-79916.888375
-79916.416187,-79916.416187,-79916.416187
-79425.812044,-79425.359474,-79425.359474
-80235.391624,-80235.337567,-80235.337567
-79969.856824,-79969.848014,-79969.848014
-80351.967099,-80351.967099,-80351.967100
-80054.127749,-80053.006970,-80051.766802
-80031.320673,-80031.320673,-80031.301242
-80737.482177,-80737.482177,-80737.482177
-79836.422566,-79836.422566,-79836.422567
-80962.656440,-80962.656440,-80962.423611
-80029.216028,-80028.563209,-80028.559730
-79985.636733,-79985.161633,-79984.880527
-80593.602134,-80593.602135,-80593.602135
-81181.339889,-81181.339889,-81181.339889
-80557.866255,-80557.856911,-80557.856911
-80527.216695,-80527.216695,-80527.216695
-80394.089770,-80394.089770,-80394.089771
-80796.197140,-80796.196412,-80796.196412
-80492.105542,-80492.105542,-80492.105542
-79803.656467,-79803.276400,-79803.273055
-80135.006459,-80135.006459,-80134.132415
-80086.477175,-80085.659409,-80085.503028
-80028.583328,-80028.583328,-80028.583328
-80076.530811,-80076.530812,-80076.530812
-80339.022712,-80339.022712,-80339.022712
-81043.413437,-81043.413437,-81043.413437
-80659.181524,-80657.485201,-80656.795184
-80192.601129,-80189.655774,-80189.655774
-80580.952587,-80580.868825,-80580.684101
-80317.871350,-80317.871350,-80317.871351
-79752.251588,-79752.251588,-79752.251588
-80574.771755,-80573.805841,-80573.581441
-80221.818060,-80221.734406,-80221.540596
-79934.202692,-79934.202692,-79934.167724
-80798.943224,-80798.943224,-80798.943224
-80289.968127,-80289.968127,-80289.968127
-79727.236118,-79727.236118,-79727.236118
-80533.087692,-80533.087692,-80533.087692
-80729.381267,-80729.381267,-80729.381267
-80176.614233,-80176.614233,-80176.614233
-79935.633234,-79935.633234,-79935.633234
-80262.023770,-80262.023770,-80262.023770
-80819.844909,-80819.844909,-80819.844909
-80698.982927,-80698.609932,-80694.200292
-80051.933773,-80051.933773,-80051.713599
-79490.823101,-79490.074419,-79489.633207
-80674.498706,-80674.475770,-80674.475770
-80040.253220,-80040.253220,-80040.253220
-80123.509857,-80123.509857,-80123.509857
-80183.120389,-80182.519762,-80182.204213
-80738.212464,-80738.212464,-80738.212464
-80684.746698,-80684.628685,-80684.479046
-80353.531904,-80352.609998,-80351.923493
-80447.946136,-80447.946136,-80447.946136
-80461.313911,-80460.608269,-80460.608269
-79912.785883,-79912.785883,-79912.785883
-80943.354178,-80943.354178,-80943.354178
-80305.579460,-80305.579460,-80305.579461
-80283.566929,-80283.524979,-80283.524979
-80844.651314,-80844.511165,-80844.066625
-79829.019152,-79828.848772,-79828.847751
-80262.548734,-80262.539979,-80262.524647
-80150.584475,-80150.584059,-80150.537422
-80553.435995,-80550.477745,-80550.477745
-80879.611498,-80879.318277,-80879.318277
-79805.247334,-79805.247335,-79805.247335
-80024.819406,-80024.636215,-80024.636215
-80147.790611,-80147.790611,-80147.790611
-80419.269648,-80418.934214,-80418.248742
-80246.991010,-80246.776215,-80246.690421
-80347.700112,-80344.864016,-80344.864016
-80119.940721,-80119.940721,-80119.940721
-80277.926464,-80277.926464,-80277.926464
-79965.914146,-79965.862882,-79965.862882
-80812.646004,-80810.857488,-80809.668037
-79643.328915,-79643.328916,-79641.054595
-79900.363209,-79900.363209,-79900.363209
-79930.918221,-79930.820092,-79930.673871
-80513.955822,-80513.955822,-80513.955822
-80525.792002,-80525.763011,-80523.766905
-80313.703001,-80313.046326,-80313.046326
-80015.558074,-80015.421802,-80014.468050
-79586.766731,-79586.766731,-79586.766731
-80801.858336,-80801.858336,-80800.330410
-80217.937192,-80217.860077,-80217.699935
-80715.836690,-80715.836690,-80715.836690
-80675.109760,-80674.780398,-80674.780398
-79821.842525,-79821.842525,-79821.786861
-80388.140325,-80387.777658,-80387.230398
-80496.788757,-80496.788757,-80496.788757
-80276.121964,-80276.121965,-80276.121965
-80479.057970,-80479.032432,-80478.481921
-80137.439294,-80137.087422,-80137.087422
-80766.078291,-80764.716751,-80764.716751
-80181.938677,-80181.938677,-80181.938677
-80565.416463,-80565.005537,-80565.005537
-80574.509527,-80574.509527,-80574.509527
-79652.913253,-79652.902393,-79652.902393
-79823.590701,-79823.421121,-79823.421121
-80696.869351,-80696.869352,-80696.869351
-80307.760800,-80307.760800,-80307.760800
-79952.350101,-79952.350101,-79952.350101
-80460.736951,-80460.736951,-80460.736951
-79740.554939,-79739.664240,-79739.664240
-80350.414719,-80350.414719,-80350.414719
-80366.846040,-80366.394463,-80365.343214
-79906.636253,-79906.636253,-79906.636254
-80494.738853,-80494.738853,-80494.738853
-80629.451155,-80629.451155,-80629.230592
-80184.108159,-80182.966336,-80182.738644
-80233.264775,-80233.264775,-80231.946439
-80968.830935,-80968.830935,-80968.830935
-79746.058147,-79746.058147,-79744.572506
-80152.296453,-80152.112611,-80151.535498
-80784.767353,-80784.767353,-80784.767353
-79663.661080,-79663.660340,-79663.559161
-80409.600434,-80409.600434,-80409.600434
-80314.929758,-80313.694526,-80313.694526
-79506.136118,-79506.136118,-79506.136118
-80213.438089,-80213.438089,-80213.438089
-80060.331710,-80060.289831,-80058.423346
-80502.767945,-80502.736073,-80502.736073
-79888.202717,-79887.395584,-79886.092508
-80532.264904,-80532.264904,-80532.264904
-79659.275989,-79659.275989,-79659.275989
-80319.010689,-80319.010689,-80319.010689
-80817.004483,-80815.390120,-80815.390120
-80616.177466,-80616.177467,-80615.893274
-80079.768322,-80079.768323,-80079.768323
-80558.098966,-80557.970513,-80557.970513
-80021.907605,-80020.333307,-80019.665767
-80447.551592,-80447.551592,-80447.551592
-80569.306316,-80569.306101,-80569.276313
-80719.924368,-80719.606292,-80719.538399
-80561.895165,-80561.895165,-80561.895165
-79896.605907,-79896.240284,-79896.240284
-80418.321988,-80418.295783,-80418.295783
-80151.724038,-80151.724038,-80151.724038
-79827.910570,-79826.051999,-79825.998202
-80072.732143,-80069.742517,-80069.732643
-79962.310957,-79962.310957,-79962.310957
-79493.153422,-79493.153423,-79493.153422
-80953.680267,-80953.574352,-80953.478521
-80408.533468,-80408.533468,-80408.529179
-80957.497099,-80957.138658,-80957.084742
-80221.325084,-80221.325085,-80221.325084
-80802.835482,-80802.835482,-80802.835482
-80674.555276,-80674.538518,-80674.538518
-80557.254940,-80557.202298,-80555.714498
-80864.374520,-80864.343217,-80864.343217
-80478.015970,-80478.015970,-80478.015970
-79520.322953,-79520.322953,-79520.050809
-80487.874090,-80487.873808,-80487.817823
-79951.002294,-79951.002294,-79951.002294
-80791.144993,-80791.144993,-80791.144993
-79840.749688,-79840.749688,-79840.749688
-80636.737359,-80636.718148,-80636.345817
-80606.890896,-80606.890896,-80606.588112
-80618.062337,-80617.822927,-80617.671069
-80151.278849,-80150.479096,-80150.474027
-80658.698988,-80658.698988,-80658.698988
-80320.327612,-80320.327612,-80320.327612
-80581.021665,-80581.020950,-80581.020950
-79576.767677,-79576.767677,-79576.609396
-81346.270344,-81344.546792,-81344.546792
-80083.182213,-80083.182213,-80083.182213
-79700.870103,-79700.867669,-79699.338001
-79903.249162,-79903.249163,-79903.249163
-80225.399536,-80225.365030,-80225.365030
-80290.983618,-80290.309871,-80290.309871
-80568.385678,-80568.385678,-80568.385678
-79996.351885,-79996.351885,-79996.351885
-79809.566150,-79809.481244,-79809.481244
-80387.885785,-80387.885785,-80387.885785
-80470.241025,-80470.151840,-80470.151840
-79848.603680,-79848.579412,-79848.459680
-79733.026148,-79733.026148,-79733.026148
-80487.666754,-80487.354148,-80487.323259
-80259.641935,-80259.442035,-80259.442035
-80657.342025,-80657.340784,-80655.576400
-80345.897833,-80345.613997,-80345.613997
-80651.015711,-80650.239457,-80650.239457
-80109.345914,-80109.345915,-80109.345914
-80327.836192,-80325.735037,-80325.735037
-80139.264165,-80138.685342,-80138.685342
-79637.824451,-79637.824451,-79637.824451
-79913.734427,-79913.734427,-79913.734427
-80119.026547,-80118.190260,-80118.190260
-79839.054948,-79838.623566,-79838.623566
-80557.286062,-80557.286062,-80557.286062
-79568.242680,-79568.242680,-79568.242681
-79822.136277,-79822.051269,-79822.051269
-80261.189933,-80261.137793,-80261.137793
-80042.755508,-80042.755508,-80042.308618
-80171.630575,-80171.630575,-80171.630575
-80328.580658,-80328.377554,-80328.377554
-80590.738798,-80590.738798,-80590.738798
-79636.578289,-79636.578289,-79636.578289
-80665.556316,-80664.964984,-80664.927039
-80349.022806,-80347.809940,-80347.667419
-80655.508719,-80655.142678,-80653.411386
-80494.227667,-80494.227667,-80494.227667
-80458.510271,-80457.824303,-80457.824303
-80261.184448,-80259.972559,-80259.972559
-79736.667771,-79736.667771,-79736.667772
-80482.417182,-80482.417183,-80482.417182
-79964.848236,-79963.848454,-79963.848454
-80418.231978,-80418.231978,-80418.231978
-80156.527959,-80156.517109,-80156.120189
-79570.569418,-79570.546278,-79570.488146
-80116.360567,-80116.178871,-80115.291745
-79351.147367,-79351.147367,-79351.147367
-80972.792680,-80972.792680,-80972.792680
-80068.860518,-80067.814075,-80067.814075
-80159.020564,-80158.974916,-80158.269668
-79748.714043,-79745.293494,-79745.293494
-80188.668810,-80188.668147,-80188.553000
-80152.622467,-80152.622467,-80152.622467
-80187.461678,-80186.984886,-80186.984886
-79904.613322,-79904.478725,-79904.189929
-79808.695933,-79808.377368,-79808.377368
-80109.862152,-80109.862152,-80109.862152
-80889.484086,-80889.362427,-80889.362427
-80385.998984,-80385.998984,-80385.998985
-80854.792929,-80854.598377,-80854.576965
-79829.725648,-79829.725648,-79829.725648
-80560.802526,-80560.698147,-80560.698147
-80476.684274,-80476.684274,-80476.684274
-80700.534593,-80700.508689,-80700.508689
-79985.298055,-79985.028824,-79983.360268
-80572.015612,-80572.015612,-80572.015612
-80344.217750,-80344.217750,-80344.217750
-80362.781188,-80362.781188,-80362.781188
-80022.821256,-80022.821256,-80022.821256
-80339.974842,-80339.974842,-80339.974842
-79246.887683,-79246.887683,-79246.887683
-80760.472563,-80760.337998,-80760.337998
-80682.374034,-80682.374034,-80682.374034
-80201.251057,-80201.249497,-80200.697233
-80432.120572,-80430.597495,-80430.597495
-80129.307882,-80129.307882,-80129.307882
-80041.459303,-80041.244919,-80041.244919
-80550.641853,-80550.340625,-80545.549397
-80194.445769,-80194.445769,-80194.445769
-80747.664782,-80747.660400,-80747.366015
-80848.512353,-80848.512353,-80848.512353
-80856.034054,-80855.444760,-80855.444760
-80157.863180,-80155.516843,-80155.516843
-80288.437541,-80288.437541,-80288.437541
-80326.259519,-80326.259519,-80326.259519
-80369.186136,-80369.186136,-80369.186136
-80420.741898,-80420.741898,-80420.741898
-80295.016891,-80295.016891,-80295.016891
-79798.982943,-79798.225507,-79798.225507
-81333.319224,-81333.212827,-81332.734449
-79771.920319,-79771.687390,-79771.687390
-80474.099720,-80473.588340,-80473.573855
